================ Training Loss (Thu Dec  4 14:21:34 2025) ================
[Rank 0] (epoch: 1, iters: 6400, time: 0.463, data: 0.000) , D_A: 0.375, G_A: 0.498, cycle_A: 0.867, idt_A: 0.565, D_B: 0.357, G_B: 0.165, cycle_B: 1.126, idt_B: 0.446

[Rank 0] (epoch: 1, iters: 6500, time: 0.285, data: 0.000) , D_A: 0.163, G_A: 0.240, cycle_A: 0.946, idt_A: 0.321, D_B: 0.320, G_B: 0.423, cycle_B: 0.803, idt_B: 0.379

[Rank 0] (epoch: 1, iters: 6600, time: 0.284, data: 0.000) , D_A: 0.286, G_A: 0.243, cycle_A: 0.937, idt_A: 0.574, D_B: 0.274, G_B: 0.108, cycle_B: 1.284, idt_B: 0.356

[Rank 0] (epoch: 1, iters: 6700, time: 0.280, data: 0.000) , D_A: 0.331, G_A: 0.267, cycle_A: 0.762, idt_A: 0.506, D_B: 0.294, G_B: 0.394, cycle_B: 1.076, idt_B: 0.304

[Rank 0] (epoch: 1, iters: 6800, time: 0.470, data: 0.000) , D_A: 0.290, G_A: 0.672, cycle_A: 1.970, idt_A: 0.405, D_B: 0.181, G_B: 0.199, cycle_B: 0.872, idt_B: 0.644

[Rank 0] (epoch: 1, iters: 6900, time: 0.289, data: 0.000) , D_A: 0.181, G_A: 0.413, cycle_A: 0.680, idt_A: 0.525, D_B: 0.179, G_B: 0.562, cycle_B: 1.162, idt_B: 0.307

[Rank 0] (epoch: 1, iters: 7000, time: 0.284, data: 0.000) , D_A: 0.265, G_A: 0.149, cycle_A: 0.991, idt_A: 0.688, D_B: 0.153, G_B: 0.328, cycle_B: 1.970, idt_B: 0.454

[Rank 0] (epoch: 1, iters: 7100, time: 0.284, data: 0.001) , D_A: 0.136, G_A: 0.403, cycle_A: 0.976, idt_A: 0.260, D_B: 0.226, G_B: 0.424, cycle_B: 0.698, idt_B: 0.328

[Rank 0] (epoch: 1, iters: 7200, time: 0.557, data: 0.001) , D_A: 0.290, G_A: 0.247, cycle_A: 0.752, idt_A: 0.430, D_B: 0.432, G_B: 0.114, cycle_B: 1.170, idt_B: 0.405

[Rank 0] (epoch: 1, iters: 7300, time: 0.288, data: 0.000) , D_A: 0.216, G_A: 0.542, cycle_A: 0.980, idt_A: 0.843, D_B: 0.228, G_B: 0.488, cycle_B: 1.692, idt_B: 0.397

[Rank 0] (epoch: 1, iters: 7400, time: 0.293, data: 0.000) , D_A: 0.180, G_A: 0.083, cycle_A: 0.943, idt_A: 1.286, D_B: 0.539, G_B: 0.183, cycle_B: 2.430, idt_B: 0.444

[Rank 0] (epoch: 1, iters: 7500, time: 0.289, data: 0.000) , D_A: 0.088, G_A: 0.468, cycle_A: 0.640, idt_A: 0.832, D_B: 0.301, G_B: 0.226, cycle_B: 1.803, idt_B: 0.362

[Rank 0] (epoch: 1, iters: 7600, time: 0.475, data: 0.000) , D_A: 0.300, G_A: 0.543, cycle_A: 0.617, idt_A: 0.495, D_B: 0.197, G_B: 0.738, cycle_B: 1.065, idt_B: 0.208

[Rank 0] (epoch: 1, iters: 7700, time: 0.284, data: 0.000) , D_A: 0.110, G_A: 0.936, cycle_A: 0.985, idt_A: 0.653, D_B: 0.130, G_B: 0.325, cycle_B: 1.715, idt_B: 0.446

[Rank 0] (epoch: 1, iters: 7800, time: 0.287, data: 0.000) , D_A: 0.423, G_A: 0.718, cycle_A: 0.493, idt_A: 0.340, D_B: 0.267, G_B: 0.136, cycle_B: 0.959, idt_B: 0.178

[Rank 0] (epoch: 1, iters: 7900, time: 0.285, data: 0.000) , D_A: 0.078, G_A: 0.128, cycle_A: 1.189, idt_A: 0.486, D_B: 0.555, G_B: 0.307, cycle_B: 0.958, idt_B: 0.744

[Rank 0] (epoch: 1, iters: 8000, time: 0.580, data: 0.000) , D_A: 0.144, G_A: 0.393, cycle_A: 0.439, idt_A: 0.691, D_B: 0.259, G_B: 0.441, cycle_B: 1.373, idt_B: 0.213

[Rank 0] (epoch: 1, iters: 8100, time: 0.287, data: 0.000) , D_A: 0.285, G_A: 0.443, cycle_A: 1.017, idt_A: 0.325, D_B: 0.338, G_B: 0.365, cycle_B: 1.204, idt_B: 0.447

[Rank 0] (epoch: 1, iters: 8200, time: 0.282, data: 0.000) , D_A: 0.246, G_A: 0.134, cycle_A: 0.894, idt_A: 0.376, D_B: 0.256, G_B: 0.277, cycle_B: 0.894, idt_B: 0.488

================ Training Loss (Thu Dec  4 14:57:10 2025) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.274, data: 9.178) , D_A: 0.357, G_A: 0.267, cycle_A: 1.553, idt_A: 1.974, D_B: 0.417, G_B: 0.432, cycle_B: 3.464, idt_B: 0.717

[Rank 0] (epoch: 1, iters: 200, time: 0.254, data: 0.000) , D_A: 0.499, G_A: 0.331, cycle_A: 1.872, idt_A: 0.739, D_B: 0.246, G_B: 0.515, cycle_B: 2.218, idt_B: 0.679

[Rank 0] (epoch: 1, iters: 300, time: 0.263, data: 0.000) , D_A: 0.263, G_A: 0.304, cycle_A: 1.736, idt_A: 1.269, D_B: 0.291, G_B: 0.246, cycle_B: 2.526, idt_B: 0.771

[Rank 0] (epoch: 1, iters: 400, time: 0.809, data: 0.001) , D_A: 0.305, G_A: 0.435, cycle_A: 1.403, idt_A: 1.669, D_B: 0.312, G_B: 0.330, cycle_B: 3.721, idt_B: 0.673

[Rank 0] (epoch: 1, iters: 500, time: 0.314, data: 0.001) , D_A: 0.246, G_A: 0.350, cycle_A: 1.442, idt_A: 0.622, D_B: 0.266, G_B: 0.387, cycle_B: 1.570, idt_B: 0.559

[Rank 0] (epoch: 1, iters: 600, time: 0.310, data: 0.001) , D_A: 0.254, G_A: 0.288, cycle_A: 1.323, idt_A: 0.428, D_B: 0.284, G_B: 0.295, cycle_B: 1.151, idt_B: 0.578

[Rank 0] (epoch: 1, iters: 700, time: 0.268, data: 0.001) , D_A: 0.180, G_A: 0.393, cycle_A: 1.320, idt_A: 0.631, D_B: 0.193, G_B: 0.232, cycle_B: 1.326, idt_B: 0.484

[Rank 0] (epoch: 1, iters: 800, time: 0.400, data: 0.001) , D_A: 0.237, G_A: 0.370, cycle_A: 1.291, idt_A: 0.581, D_B: 0.243, G_B: 0.405, cycle_B: 1.419, idt_B: 0.699

[Rank 0] (epoch: 1, iters: 900, time: 0.251, data: 0.000) , D_A: 0.216, G_A: 0.422, cycle_A: 1.316, idt_A: 0.838, D_B: 0.261, G_B: 0.365, cycle_B: 1.795, idt_B: 0.516

[Rank 0] (epoch: 1, iters: 1000, time: 0.255, data: 0.000) , D_A: 0.132, G_A: 0.515, cycle_A: 1.230, idt_A: 0.482, D_B: 0.161, G_B: 0.319, cycle_B: 0.928, idt_B: 0.565

[Rank 0] (epoch: 1, iters: 1100, time: 0.256, data: 0.000) , D_A: 0.350, G_A: 0.284, cycle_A: 1.744, idt_A: 0.460, D_B: 0.434, G_B: 0.130, cycle_B: 1.295, idt_B: 0.688

[Rank 0] (epoch: 1, iters: 1200, time: 0.391, data: 0.000) , D_A: 0.298, G_A: 0.231, cycle_A: 1.701, idt_A: 0.902, D_B: 0.312, G_B: 0.203, cycle_B: 2.292, idt_B: 0.440

[Rank 0] (epoch: 1, iters: 1300, time: 0.251, data: 0.001) , D_A: 0.202, G_A: 0.313, cycle_A: 0.918, idt_A: 1.012, D_B: 0.228, G_B: 0.360, cycle_B: 2.209, idt_B: 0.426

[Rank 0] (epoch: 1, iters: 1400, time: 0.253, data: 0.001) , D_A: 0.167, G_A: 0.393, cycle_A: 2.077, idt_A: 0.346, D_B: 0.323, G_B: 0.350, cycle_B: 1.007, idt_B: 0.827

[Rank 0] (epoch: 1, iters: 1500, time: 0.258, data: 0.001) , D_A: 0.411, G_A: 0.604, cycle_A: 2.392, idt_A: 0.487, D_B: 0.297, G_B: 0.746, cycle_B: 1.105, idt_B: 0.896

[Rank 0] (epoch: 1, iters: 1600, time: 0.415, data: 0.000) , D_A: 0.260, G_A: 0.369, cycle_A: 1.681, idt_A: 0.723, D_B: 0.234, G_B: 0.284, cycle_B: 1.470, idt_B: 0.617

[Rank 0] (epoch: 1, iters: 1700, time: 0.258, data: 0.000) , D_A: 0.376, G_A: 0.691, cycle_A: 1.107, idt_A: 0.827, D_B: 0.233, G_B: 0.169, cycle_B: 1.484, idt_B: 0.452

[Rank 0] (epoch: 1, iters: 1800, time: 0.258, data: 0.000) , D_A: 0.327, G_A: 0.191, cycle_A: 0.810, idt_A: 1.223, D_B: 0.346, G_B: 0.090, cycle_B: 2.463, idt_B: 0.370

[Rank 0] (epoch: 1, iters: 1900, time: 0.255, data: 0.000) , D_A: 0.187, G_A: 0.315, cycle_A: 1.287, idt_A: 0.943, D_B: 0.325, G_B: 0.352, cycle_B: 2.289, idt_B: 0.573

[Rank 0] (epoch: 1, iters: 2000, time: 0.507, data: 0.000) , D_A: 0.235, G_A: 0.235, cycle_A: 1.654, idt_A: 0.870, D_B: 0.488, G_B: 0.162, cycle_B: 2.171, idt_B: 0.734

[Rank 0] (epoch: 1, iters: 2100, time: 0.256, data: 0.000) , D_A: 0.362, G_A: 0.296, cycle_A: 1.109, idt_A: 0.496, D_B: 0.289, G_B: 0.269, cycle_B: 1.084, idt_B: 0.496

[Rank 0] (epoch: 1, iters: 2200, time: 0.255, data: 0.000) , D_A: 0.320, G_A: 0.566, cycle_A: 1.282, idt_A: 0.571, D_B: 0.271, G_B: 0.271, cycle_B: 1.206, idt_B: 0.547

[Rank 0] (epoch: 1, iters: 2300, time: 0.253, data: 0.000) , D_A: 0.217, G_A: 0.429, cycle_A: 1.512, idt_A: 0.879, D_B: 0.099, G_B: 0.649, cycle_B: 2.058, idt_B: 0.637

[Rank 0] (epoch: 1, iters: 2400, time: 0.407, data: 0.001) , D_A: 0.123, G_A: 0.667, cycle_A: 1.581, idt_A: 0.563, D_B: 0.186, G_B: 0.485, cycle_B: 1.391, idt_B: 0.473

[Rank 0] (epoch: 1, iters: 2500, time: 0.256, data: 0.000) , D_A: 0.198, G_A: 0.254, cycle_A: 1.066, idt_A: 0.678, D_B: 0.267, G_B: 0.454, cycle_B: 1.539, idt_B: 0.458

[Rank 0] (epoch: 1, iters: 2600, time: 0.261, data: 0.001) , D_A: 0.275, G_A: 0.376, cycle_A: 0.895, idt_A: 0.508, D_B: 0.344, G_B: 0.231, cycle_B: 1.173, idt_B: 0.356

[Rank 0] (epoch: 1, iters: 2700, time: 0.257, data: 0.001) , D_A: 0.179, G_A: 0.225, cycle_A: 0.820, idt_A: 1.346, D_B: 0.410, G_B: 0.460, cycle_B: 2.589, idt_B: 0.372

[Rank 0] (epoch: 1, iters: 2800, time: 0.408, data: 0.000) , D_A: 0.545, G_A: 0.323, cycle_A: 0.845, idt_A: 0.802, D_B: 0.241, G_B: 0.185, cycle_B: 1.506, idt_B: 0.458

[Rank 0] (epoch: 1, iters: 2900, time: 0.261, data: 0.000) , D_A: 0.245, G_A: 0.389, cycle_A: 1.757, idt_A: 0.449, D_B: 0.195, G_B: 0.289, cycle_B: 1.013, idt_B: 0.862

[Rank 0] (epoch: 1, iters: 3000, time: 0.259, data: 0.001) , D_A: 0.234, G_A: 0.609, cycle_A: 1.603, idt_A: 0.670, D_B: 0.288, G_B: 0.236, cycle_B: 1.959, idt_B: 0.500

[Rank 0] (epoch: 1, iters: 3100, time: 0.261, data: 0.000) , D_A: 0.226, G_A: 0.609, cycle_A: 1.461, idt_A: 0.522, D_B: 0.259, G_B: 0.394, cycle_B: 1.266, idt_B: 0.590

